,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
1926,9,6,4,6,3,1
1927,19,5,11,7,4,1
1928,18,6,7,6,3,1
1929,18,5,8,6,3,0
1930,15,7,11,7,4,0
1931,27,5,4,6,3,1
1932,18,7,7,3,2,1
1933,5,5,11,6,4,0
1934,9,7,7,6,3,1
1935,18,7,3,0,4,1
1936,18,5,2,7,4,0
1937,18,5,7,3,3,0
1938,18,5,9,3,3,0
1939,18,7,8,6,2,1
1940,15,7,11,7,2,0
1941,19,5,3,7,2,1
1942,19,5,4,4,2,0
1943,9,5,3,7,2,0
1944,18,7,4,3,3,0
1945,19,6,7,6,3,1
1946,18,5,9,2,2,0
1947,19,5,9,7,2,1
1948,9,5,7,4,2,1
1949,9,5,9,3,2,0
1950,15,7,7,7,2,0
1951,18,6,7,6,3,1
1952,19,5,7,6,3,1
1953,18,5,9,7,2,0
1954,27,7,7,2,2,0
1955,15,6,7,7,4,0
1956,15,6,9,7,4,0
1957,15,6,7,7,4,0
1958,18,6,7,6,3,1
1959,15,6,9,7,4,0
1960,26,5,7,3,2,1
1961,18,5,7,3,3,1
1962,15,6,9,7,4,0
1963,19,6,7,6,4,1
1964,5,6,9,7,4,0
1965,19,6,7,2,4,1
1966,15,6,9,7,4,0
1967,9,6,7,7,4,1
1968,15,5,9,7,2,0
1969,18,5,9,7,2,0
1970,20,7,9,7,2,0
1971,15,7,9,7,2,0
1972,19,7,7,7,2,0
1973,18,5,9,6,3,0
1974,19,5,7,6,2,1
1975,9,6,6,6,0,0
1976,18,6,6,3,3,1
1977,27,6,9,6,3,1
1978,20,2,9,6,0,1
1979,18,5,9,1,2,0
1980,18,5,11,7,2,0
1981,19,5,7,7,2,0
1982,27,5,8,4,2,0
1983,18,7,11,6,3,1
1984,15,7,11,7,2,0
1985,18,7,4,7,2,0
1986,19,7,6,7,2,0
1987,5,5,6,6,2,1
1988,15,7,7,7,2,0
1989,10,4,9,6,3,1
1990,18,6,9,6,3,1
1991,19,5,9,7,2,1
1992,10,5,6,6,3,0
1993,18,7,11,3,3,1
1994,5,5,9,4,2,0
1995,15,6,8,7,4,0
1996,15,6,7,7,4,1
1997,15,6,9,7,4,0
1998,15,6,9,7,4,0
1999,15,7,9,7,2,0
2000,15,6,7,7,4,0
2001,19,6,9,3,2,0
2002,9,5,8,6,3,0
2003,15,6,4,7,4,0
2004,18,6,6,2,3,0
2005,9,6,4,6,3,1
2006,9,6,7,7,4,1
2007,15,6,5,7,4,1
2008,15,6,11,7,4,0
2009,19,6,4,6,3,0
2010,18,5,11,6,3,1
2011,18,7,8,7,2,0
2012,5,5,9,7,4,0
2013,20,5,8,5,2,1
2014,25,5,7,6,3,1
2015,9,7,7,6,3,1
2016,27,7,4,7,2,0
2017,15,7,8,7,2,0
2018,19,6,7,6,3,1
2019,18,7,8,6,3,1
2020,19,5,11,2,2,1
2021,15,7,4,7,2,0
2022,15,7,6,7,2,0
2023,9,5,6,4,2,0
2024,15,7,11,6,3,0
2025,18,5,7,1,2,0
2026,15,7,7,7,2,1
2027,18,5,8,7,2,1
2028,19,5,4,6,3,1
2029,15,7,8,7,2,0
2030,18,7,9,2,2,0
2031,15,7,9,7,2,0
2032,5,7,7,4,2,1
2033,19,7,4,7,2,1
2034,15,7,6,7,2,0
2035,1,5,11,6,3,0
2036,5,5,4,2,3,1
2037,9,6,8,3,2,1
2038,27,7,6,3,2,0
2039,18,6,7,6,3,0
2040,9,5,4,7,2,0
2041,2,5,11,2,2,0
2042,19,5,11,2,2,1
2043,18,5,5,4,2,1
2044,9,6,4,6,3,0
2045,25,6,6,7,4,0
2046,5,7,6,1,3,1
2047,19,4,9,6,3,1
2048,18,6,8,6,4,0
2049,19,6,2,6,3,0
2050,27,5,8,6,3,1
2051,15,6,11,7,4,1
2052,18,6,6,6,3,0
2053,15,6,11,7,4,0
2054,15,6,4,7,4,0
2055,19,5,7,6,3,1
2056,27,5,4,4,4,0
2057,27,7,9,7,4,1
2058,9,5,3,6,3,1
2059,18,5,11,3,3,1
2060,15,7,9,7,4,0
2061,18,5,6,5,4,0
2062,15,7,8,3,4,0
2063,15,7,6,7,4,0
2064,19,7,3,2,4,1
2065,18,5,9,0,4,0
2066,18,5,7,1,3,1
2067,10,5,7,6,3,1
2068,27,6,9,6,4,0
2069,9,7,4,6,4,0
2070,18,5,7,3,3,0
2071,27,5,8,3,2,0
2072,19,7,7,6,3,1
2073,18,6,3,7,2,1
2074,18,7,9,0,2,0
2075,5,5,11,6,3,0
2076,18,5,8,3,3,1
2077,18,6,3,3,3,1
2078,2,5,9,3,3,0
2079,15,7,7,3,4,0
2080,19,6,8,1,2,0
2081,9,6,9,6,3,0
2082,1,5,11,7,4,0
2083,9,5,4,6,3,1
2084,10,2,9,7,1,1
2085,18,7,6,6,3,0
2086,9,4,9,6,3,1
2087,15,6,4,7,4,0
2088,5,5,6,3,4,0
2089,9,6,8,6,4,1
2090,10,6,8,6,4,1
2091,15,6,2,7,4,0
2092,19,6,7,2,3,0
2093,5,5,6,6,3,0
2094,15,6,8,7,4,0
2095,15,6,6,7,4,0
2096,19,5,6,6,3,1
2097,10,6,4,6,3,0
2098,20,5,11,7,4,1
2099,19,4,7,6,3,1
2100,18,6,7,6,3,1
2101,9,5,9,6,3,1
2102,18,7,4,2,4,1
2103,18,6,7,3,4,1
2104,18,5,2,2,3,0
2105,27,5,4,0,4,0
2106,5,7,7,6,3,1
2107,15,7,8,7,4,0
2108,18,7,6,6,3,1
2109,19,5,4,4,2,0
2110,9,7,4,3,2,1
2111,18,5,3,5,4,0
2112,27,5,7,6,3,0
2113,15,5,4,6,4,0
2114,1,5,6,6,3,0
2115,9,5,6,6,3,1
2116,18,6,4,2,2,1
2117,18,5,4,1,2,0
2118,18,5,3,6,2,1
2119,27,5,4,6,2,0
2120,20,7,7,3,3,0
2121,19,6,9,7,2,1
2122,15,5,5,6,3,0
2123,5,6,6,6,3,1
2124,27,7,4,4,3,0
2125,27,7,4,4,2,0
2126,18,5,4,7,2,0
2127,18,7,4,0,2,1
2128,27,7,6,4,3,0
2129,19,7,6,0,2,0
2130,19,5,6,1,2,1
2131,19,5,6,2,2,0
2132,27,5,3,6,3,1
2133,20,5,8,5,2,1
2134,15,7,4,7,2,0
2135,18,7,6,6,3,1
2136,18,5,6,6,2,1
2137,5,5,6,6,3,0
2138,18,5,6,3,2,0
2139,19,5,6,6,3,1
2140,9,5,6,5,2,1
2141,19,5,6,7,2,0
2142,27,5,6,4,2,0
2143,19,5,6,1,2,0
2144,18,7,6,6,3,1
2145,5,7,6,4,3,0
2146,18,7,6,6,3,0
2147,19,7,6,2,2,1
2148,27,7,6,6,3,0
2149,18,5,3,3,2,0
2150,18,5,6,6,3,1
2151,15,5,4,7,3,0
2152,18,5,8,7,2,1
2153,19,5,3,7,2,0
2154,18,5,4,7,2,1
2155,10,5,11,7,2,0
2156,9,5,8,6,3,1
2157,5,5,7,6,3,1
2158,9,5,5,7,2,1
2159,19,5,11,0,2,0
2160,18,6,3,6,3,1
2161,9,5,7,2,2,1
2162,9,6,7,6,3,1
2163,18,5,7,6,3,1
2164,19,4,7,6,3,1
2165,15,6,8,6,4,1
2166,9,6,8,6,3,1
2167,18,6,6,6,3,1
2168,15,6,7,7,4,0
2169,15,6,4,7,4,0
2170,15,6,3,7,4,0
2171,15,6,6,7,4,0
2172,18,6,2,3,4,0
2173,5,5,6,1,2,1
2174,25,5,4,7,2,0
2175,18,7,3,7,2,0
2176,15,7,8,7,2,0
2177,19,7,4,1,2,1
2178,10,7,3,4,2,0
2179,2,5,8,3,3,0
2180,9,5,6,7,2,1
2181,18,5,8,6,3,1
2182,18,6,6,6,3,1
2183,18,7,7,6,3,0
2184,5,5,4,6,3,0
2185,5,5,11,6,3,0
2186,18,5,11,6,3,0
2187,19,4,7,6,3,1
2188,27,5,8,6,3,0
2189,18,7,3,1,2,1
2190,18,5,11,3,3,0
2191,19,2,9,3,4,0
2192,19,6,7,6,3,1
2193,18,5,7,1,2,1
2194,27,5,11,1,2,0
2195,5,7,6,7,2,0
2196,18,5,3,1,2,0
2197,19,5,8,6,3,1
2198,18,5,11,7,2,0
2199,15,5,4,3,2,0
2200,18,5,9,6,3,0
2201,9,6,7,3,4,1
2202,9,6,11,3,4,1
2203,9,6,4,6,3,0
2204,1,5,9,7,2,1
2205,15,6,6,7,4,0
2206,18,6,7,6,3,1
2207,18,5,4,7,2,0
2208,18,7,3,6,3,1
2209,18,7,6,6,3,1
2210,19,5,7,7,2,0
2211,18,5,9,6,3,1
2212,18,5,7,6,3,0
2213,18,5,11,7,2,0
2214,19,4,9,6,3,1
2215,15,5,8,7,2,0
2216,9,5,11,7,2,0
2217,1,6,8,6,3,1
2218,0,5,4,7,2,0
2219,5,6,11,7,2,0
2220,19,6,3,6,3,1
2221,15,5,8,7,2,0
2222,18,6,7,6,3,1
2223,18,6,9,6,3,0
2224,18,7,8,1,2,1
2225,20,6,4,2,4,0
2226,18,5,11,7,2,0
2227,27,7,11,2,2,0
2228,18,5,4,3,3,1
2229,18,5,4,7,2,0
2230,18,5,11,2,2,1
2231,15,7,8,7,2,0
2232,19,5,4,7,2,0
2233,9,6,8,3,4,0
2234,15,5,11,7,2,0
2235,9,5,8,3,2,0
2236,18,5,4,2,2,1
2237,18,5,9,6,3,1
2238,18,5,4,7,2,0
2239,18,5,8,1,2,1
2240,9,7,11,7,2,0
2241,9,6,8,2,4,0
2242,15,6,8,7,4,0
2243,5,6,9,6,3,0
2244,15,6,11,7,4,0
2245,18,6,6,6,3,1
2246,15,6,4,7,4,0
2247,9,5,8,7,2,1
2248,9,6,7,3,3,1
2249,15,6,9,7,4,0
2250,9,6,8,3,4,1
2251,19,4,7,6,3,1
2252,15,6,11,7,4,1
2253,19,5,4,7,2,1
2254,18,7,9,6,3,1
2255,9,5,8,6,2,1
2256,19,4,4,3,3,1
2257,15,5,2,6,3,0
2258,18,5,4,2,2,0
2259,9,7,11,7,2,0
2260,5,7,8,7,2,0
2261,19,7,11,1,3,1
2262,5,7,4,7,2,0
2263,18,5,8,0,2,1
2264,27,5,11,7,2,1
2265,9,6,9,6,3,0
2266,27,5,8,7,2,0
2267,19,5,11,1,2,0
2268,26,7,4,7,2,0
2269,26,5,4,7,2,0
2270,9,6,5,3,3,1
2271,9,5,8,1,2,0
2272,19,5,11,7,2,0
2273,9,5,4,2,2,1
2274,27,6,4,3,4,0
2275,9,6,2,6,0,1
2276,27,7,11,3,2,0
2277,5,6,7,6,3,1
2278,19,5,4,1,2,0
2279,19,5,8,5,2,0
2280,27,5,4,7,2,0
2281,19,6,2,6,3,1
2282,5,5,11,7,2,0
2283,19,5,8,3,2,1
2284,9,6,11,2,2,0
2285,15,6,4,7,4,0
2286,9,6,11,6,4,1
2287,19,6,4,7,2,1
2288,19,5,8,5,2,0
2289,18,5,7,6,3,1
2290,27,5,4,4,2,1
2291,15,6,4,7,4,0
2292,9,5,11,7,2,0
2293,9,5,6,6,3,0
2294,27,5,4,5,2,1
2295,9,4,7,6,3,1
2296,18,7,4,7,2,0
2297,25,7,11,7,2,0
2298,18,7,6,6,3,1
2299,18,7,4,3,2,1
2300,9,7,11,7,2,0
2301,19,7,8,2,3,1
2302,27,7,4,3,2,0
2303,5,5,8,6,2,1
2304,27,7,11,7,2,0
2305,9,5,7,3,3,1
2306,15,7,4,7,2,0
2307,27,7,8,3,2,1
2308,27,5,8,7,2,0
2309,9,5,7,6,3,1
2310,9,5,4,2,2,0
2311,19,5,11,1,2,1
2312,18,5,8,7,2,1
2313,5,6,6,6,3,0
2314,9,5,6,6,3,0
2315,20,6,9,6,3,0
2316,9,7,4,7,2,0
2317,9,7,9,6,3,1
2318,19,6,8,3,2,1
2319,18,5,11,7,2,0
2320,19,5,8,0,2,0
2321,9,6,9,6,3,1
2322,27,5,11,7,2,0
2323,5,5,4,1,2,1
2324,18,7,8,7,2,1
2325,9,5,7,6,3,1
2326,9,7,4,7,2,0
2327,18,5,4,5,2,0
2328,18,6,11,2,2,0
2329,19,5,6,6,3,1
2330,19,6,6,6,3,1
2331,19,6,8,3,2,0
2332,9,6,3,4,3,0
2333,19,6,3,6,3,1
2334,5,6,9,6,3,0
2335,19,6,6,6,3,1
2336,19,6,8,3,2,0
2337,15,6,4,7,4,0
2338,15,6,11,7,4,0
2339,27,6,4,7,2,0
2340,15,6,11,7,4,1
2341,18,5,4,3,3,1
2342,18,5,6,6,3,1
2343,19,5,9,6,3,1
2344,18,6,9,6,3,1
2345,19,7,8,7,4,0
2346,18,5,4,0,2,0
2347,18,5,11,2,4,0
2348,19,6,3,7,4,1
2349,15,6,9,7,4,0
2350,18,6,7,6,4,0
2351,15,6,4,7,4,0
2352,18,5,11,2,2,0
2353,2,6,4,0,2,0
2354,18,7,4,5,2,1
2355,10,7,4,7,2,1
2356,19,7,8,4,2,0
2357,18,7,8,4,4,0
2358,19,7,11,7,2,0
2359,9,6,7,6,3,1
2360,18,6,7,6,3,1
2361,9,6,7,6,3,1
2362,9,5,4,7,2,0
2363,27,7,11,4,2,1
2364,27,5,8,7,2,1
2365,15,7,8,7,4,0
2366,18,7,4,7,2,0
2367,18,6,3,6,3,1
2368,15,7,4,7,2,0
2369,0,1,11,7,2,0
2370,27,5,8,4,2,1
2371,19,7,8,6,4,0
2372,5,5,11,4,2,1
2373,25,6,11,6,3,1
2374,9,6,7,6,4,1
2375,18,5,11,1,4,1
2376,19,5,4,7,2,0
2377,9,6,7,2,3,1
2378,27,5,11,3,2,1
2379,1,5,4,7,2,0
2380,10,5,8,6,3,1
2381,19,6,9,6,3,1
2382,9,6,4,6,2,0
2383,27,5,6,6,3,1
2384,5,5,4,4,2,0
2385,27,5,8,7,2,0
2386,18,7,3,6,3,0
2387,27,5,8,7,2,1
2388,15,7,8,7,2,0
2389,18,5,4,2,2,0
2390,18,6,8,3,4,1
2391,15,6,8,7,4,0
2392,15,6,8,7,4,0
2393,1,6,8,3,4,0
2394,1,6,9,6,4,0
2395,15,6,4,7,4,0
2396,18,6,4,1,2,0
2397,20,7,11,2,2,0
2398,9,6,9,6,4,1
2399,15,6,7,7,4,1
2400,15,6,6,7,4,0
2401,18,6,4,2,3,0
2402,15,6,3,7,4,0
2403,15,6,6,4,4,0
2404,15,6,4,7,4,0
2405,15,6,11,7,4,1
2406,15,6,8,7,4,0
2407,15,5,8,7,2,0
2408,9,6,9,6,0,0
2409,9,6,11,2,4,0
2410,1,6,3,6,3,0
2411,15,7,11,7,2,0
2412,18,7,11,2,2,1
2413,27,7,4,7,2,0
2414,18,7,8,6,3,0
2415,18,7,8,7,2,1
2416,18,7,4,7,2,0
2417,18,5,4,7,2,0
2418,5,7,4,7,2,1
2419,15,5,11,2,2,0
2420,5,5,11,3,2,0
2421,18,7,11,6,2,1
2422,9,5,8,3,2,0
2423,9,6,7,2,2,1
2424,27,7,11,7,2,0
2425,15,5,4,7,2,1
2426,15,7,11,7,2,0
2427,15,7,8,7,2,0
2428,9,7,11,4,2,1
2429,15,7,4,7,2,0
2430,27,5,11,3,2,1
2431,9,6,3,4,0,1
2432,9,5,11,3,2,1
2433,15,5,7,6,3,0
2434,18,7,4,2,3,0
2435,15,7,8,7,2,0
2436,15,7,4,7,2,0
2437,15,7,11,7,2,0
2438,15,7,4,7,2,0
2439,20,7,8,7,2,1
2440,15,7,11,7,2,0
2441,18,7,8,7,2,0
2442,15,7,4,7,4,0
2443,15,7,8,7,2,0
2444,15,7,4,7,2,0
2445,15,7,11,7,2,0
2446,18,7,4,7,2,1
2447,15,7,11,7,2,0
2448,27,7,4,7,2,0
2449,25,1,9,6,4,0
2450,5,1,2,6,3,0
2451,5,1,9,6,4,0
2452,18,1,7,6,4,0
2453,18,1,6,6,4,1
2454,5,1,2,6,4,0
2455,5,1,9,6,4,0
2456,15,1,8,7,4,0
2457,18,6,6,6,3,0
2458,9,7,4,7,2,0
2459,15,7,4,7,2,0
2460,27,5,3,6,3,1
2461,19,6,11,6,3,1
2462,19,5,8,1,2,0
2463,18,6,9,6,3,1
2464,1,6,6,6,3,1
2465,12,4,4,6,0,0
2466,15,5,4,7,2,0
2467,5,5,8,6,3,0
2468,15,6,8,7,4,0
2469,27,7,8,0,2,1
2470,18,5,11,2,2,0
2471,18,5,8,1,2,1
2472,9,6,6,6,3,1
2473,18,5,8,3,3,1
2474,27,6,8,6,3,1
2475,15,6,5,7,4,0
2476,27,6,2,6,4,0
2477,10,6,8,1,4,1
2478,15,6,11,7,4,0
2479,9,6,7,6,4,1
2480,15,6,8,7,4,0
2481,12,2,9,6,0,1
2482,19,7,11,4,2,1
2483,15,7,8,7,2,0
2484,19,6,11,1,2,1
2485,18,7,8,6,2,1
2486,15,7,11,7,2,0
2487,18,7,10,7,4,1
2488,18,7,10,7,4,1
2489,18,7,10,7,4,1
2490,27,2,9,6,0,1
2491,18,6,4,2,4,1
2492,15,7,11,7,4,0
2493,15,7,4,7,2,0
2494,15,7,8,7,2,0
2495,18,6,6,6,3,1
2496,18,5,11,7,3,0
2497,26,5,8,7,2,1
2498,25,7,4,7,2,0
2499,18,6,3,6,3,1
2500,19,4,7,6,3,1
2501,1,6,9,6,4,0
2502,19,5,3,6,3,1
2503,27,4,8,6,3,1
2504,18,5,11,3,3,0
2505,9,6,7,1,3,1
2506,19,6,11,4,4,0
2507,9,6,4,6,2,0
2508,15,6,8,7,4,0
2509,15,6,11,7,4,0
2510,5,6,4,1,0,1
2511,19,6,8,3,4,1
2512,25,5,4,7,2,0
2513,9,5,6,6,3,1
2514,19,5,7,6,3,1
2515,19,6,11,3,3,1
2516,15,7,8,7,2,0
2517,15,7,11,7,2,0
2518,18,6,4,7,2,0
2519,18,7,8,7,2,1
2520,18,5,11,4,2,0
2521,15,5,8,3,2,0
2522,5,5,11,1,4,0
2523,25,5,4,7,4,0
2524,18,5,8,6,4,1
2525,19,5,4,7,2,0
2526,27,5,6,6,2,0
2527,9,6,4,2,2,1
2528,18,4,7,6,3,1
2529,9,5,11,6,3,1
2530,9,6,7,6,3,1
2531,18,5,8,2,2,1
2532,27,5,11,3,2,0
2533,5,5,7,6,3,0
2534,10,6,9,6,4,1
2535,18,5,7,6,2,1
2536,19,7,11,1,2,0
2537,15,6,11,7,4,0
2538,14,6,8,7,4,0
2539,15,6,4,7,4,0
2540,15,6,8,7,4,0
2541,15,6,11,7,4,1
2542,15,6,4,7,4,0
2543,10,5,11,4,4,0
2544,18,6,8,3,4,1
2545,27,6,4,7,2,0
2546,15,6,7,7,4,0
2547,15,6,5,7,4,1
2548,9,5,8,1,4,0
2549,15,6,9,7,4,0
2550,19,6,11,7,4,0
2551,18,6,2,6,4,1
2552,15,7,4,7,2,0
2553,15,7,8,7,2,0
2554,15,7,8,7,2,0
2555,19,7,4,1,2,0
2556,18,6,1,7,4,1
2557,15,7,11,7,2,0
2558,9,6,9,6,3,1
2559,18,7,6,6,3,1
2560,18,5,11,7,2,0
2561,2,7,4,7,2,1
2562,27,5,8,3,4,1
2563,20,5,4,2,2,1
2564,5,5,8,2,2,0
2565,18,5,4,6,2,1
2566,18,6,3,6,3,0
2567,18,5,11,7,2,1
2568,18,7,6,6,3,0
2569,18,5,11,4,2,1
2570,9,6,4,3,2,0
2571,21,5,11,7,2,1
2572,18,7,8,1,2,1
2573,19,4,9,6,2,1
2574,9,6,8,2,3,1
2575,19,7,11,4,2,1
2576,9,7,8,7,2,1
2577,18,7,8,7,2,1
2578,10,6,9,6,3,1
2579,18,5,4,1,2,0
2580,18,5,11,2,2,1
2581,18,7,8,6,3,1
2582,9,6,8,4,4,1
2583,10,2,2,6,0,1
2584,9,6,7,6,3,1
2585,10,2,2,6,3,1
2586,25,2,7,6,3,1
2587,18,6,11,7,4,0
2588,15,6,7,7,4,0
2589,18,6,8,3,4,1
2590,27,7,7,6,3,1
2591,19,7,9,6,4,0
2592,15,5,7,6,3,0
2593,9,7,4,3,4,0
2594,18,7,6,6,3,1
2595,0,6,8,7,4,0
2596,15,5,8,7,2,0
2597,9,6,3,6,3,1
2598,18,7,4,1,2,0
2599,18,7,5,3,3,1
2600,19,5,2,6,4,1
2601,9,7,4,4,2,0
2602,19,7,11,7,4,1
2603,18,5,9,6,4,1
2604,19,5,6,6,4,0
2605,20,6,4,7,4,0
2606,2,6,8,7,4,0
2607,18,6,6,6,3,0
2608,18,6,8,3,4,0
2609,19,6,11,1,4,1
2610,9,5,6,3,3,0
2611,15,6,4,7,4,0
2612,18,6,2,6,4,0
2613,18,6,11,7,4,0
2614,19,6,4,7,4,0
2615,2,6,4,7,2,1
2616,5,2,8,2,2,1
2617,15,6,11,7,4,0
2618,15,6,7,7,4,0
2619,15,6,9,7,4,1
2620,15,6,11,7,4,1
2621,18,6,4,3,3,0
2622,19,5,11,1,4,0
2623,10,7,11,3,4,1
2624,18,5,4,3,4,0
2625,19,7,4,7,2,1
2626,10,7,8,1,4,1
2627,0,7,11,7,4,0
2628,15,7,11,7,4,0
2629,9,5,8,7,4,0
2630,25,7,8,7,4,0
2631,9,7,11,1,4,0
2632,19,7,4,7,4,0
2633,10,7,8,7,4,0
2634,9,4,11,0,4,1
2635,27,5,2,6,4,0
2636,1,6,8,7,4,0
2637,9,6,11,7,4,0
2638,12,6,4,3,4,0
2639,18,6,8,7,2,1
2640,19,6,7,6,3,1
2641,19,4,7,6,3,1
2642,18,6,7,6,4,1
2643,19,4,3,7,2,0
2644,9,7,7,6,3,1
2645,10,5,4,5,0,1
2646,5,6,8,6,3,1
2647,27,5,8,0,4,0
2648,27,6,9,6,4,0
2649,18,5,3,6,4,1
2650,9,5,11,5,4,1
2651,18,5,11,2,4,0
2652,15,7,11,2,4,0
2653,5,5,8,4,4,0
2654,10,5,11,6,4,1
2655,10,6,7,6,4,1
2656,20,2,2,6,3,1
2657,15,6,11,7,4,1
2658,18,6,8,6,4,1
2659,15,6,8,7,4,0
2660,27,6,3,6,3,1
2661,18,6,8,2,4,0
2662,9,5,2,6,4,1
2663,5,6,11,7,4,0
2664,18,6,4,7,4,0
2665,18,5,8,7,4,1
2666,0,5,11,3,4,0
2667,19,6,7,6,4,1
2668,19,6,9,6,3,1
2669,15,6,9,7,4,0
2670,15,6,3,7,4,0
2671,15,6,7,7,4,0
2672,18,7,11,1,2,0
2673,9,6,9,6,3,1
2674,18,6,8,3,4,0
2675,15,6,2,7,4,0
2676,9,4,9,6,3,1
2677,27,4,7,6,3,1
2678,1,5,11,3,4,0
2679,19,7,11,4,4,0
2680,9,6,9,6,2,1
2681,18,5,4,2,2,1
2682,19,7,4,7,4,0
2683,5,5,11,7,4,0
2684,18,5,8,3,4,1
2685,27,5,8,6,4,1
2686,9,6,4,1,2,0
2687,15,5,4,7,4,0
2688,5,7,8,3,4,0
2689,18,6,5,2,3,1
2690,18,5,4,7,4,0
2691,19,5,4,1,2,1
2692,19,7,11,2,4,1
2693,19,6,3,6,3,1
2694,9,5,2,6,4,0
2695,27,5,3,2,4,0
2696,0,5,3,6,4,1
2697,5,6,2,6,4,0
2698,5,5,8,3,4,0
2699,18,6,11,4,4,0
2700,19,6,11,1,3,0
2701,15,6,8,7,4,1
2702,9,6,11,7,4,1
2703,9,6,8,7,4,0
2704,5,7,4,7,4,0
2705,18,5,8,6,4,0
2706,15,6,8,7,4,0
2707,15,6,11,7,4,1
2708,9,6,4,1,2,0
2709,5,5,8,6,4,0
2710,18,6,2,3,3,0
2711,18,5,3,6,4,0
2712,15,6,4,1,4,0
2713,15,1,4,7,4,0
2714,1,7,4,3,2,0
2715,9,5,11,1,4,1
2716,10,7,8,3,4,1
2717,18,7,11,4,4,1
2718,18,7,4,1,4,0
2719,0,7,4,7,4,0
2720,19,5,4,7,2,1
2721,19,7,11,4,4,1
2722,9,6,4,2,4,0
2723,9,6,4,3,2,0
2724,15,5,4,0,4,0
2725,18,5,11,3,4,0
2726,18,7,11,7,4,0
2727,18,1,4,7,4,0
2728,9,7,9,6,4,1
2729,18,1,11,7,4,0
2730,18,5,3,6,4,1
2731,18,6,4,7,2,0
2732,15,6,2,7,4,0
2733,15,6,4,7,4,0
2734,15,6,4,7,4,0
2735,15,6,4,7,4,0
2736,5,6,11,1,4,0
2737,15,6,4,7,4,0
2738,9,6,6,3,0,0
2739,18,6,11,3,4,1
2740,18,5,11,1,4,0
2741,19,5,4,1,2,1
2742,18,7,4,3,4,1
2743,19,6,11,3,3,1
2744,18,5,6,6,4,1
2745,15,7,4,7,4,0
2746,18,7,2,6,4,0
2747,15,1,11,7,4,0
2748,12,2,2,6,0,1
2749,15,7,11,3,4,0
2750,2,7,4,6,2,1
2751,18,5,8,6,3,1
2752,18,5,8,6,4,1
2753,19,6,9,6,3,1
2754,19,5,9,6,4,1
2755,20,6,11,3,4,0
2756,18,6,3,6,3,1
2757,18,5,6,6,4,0
2758,27,6,7,3,4,1
2759,18,5,11,4,4,0
2760,27,6,11,4,4,1
2761,15,6,11,4,4,0
2762,19,5,6,6,4,0
2763,27,5,8,0,4,1
2764,18,5,11,6,4,0
2765,27,5,3,6,4,1
2766,27,6,7,6,3,1
2767,15,6,11,4,4,0
2768,19,5,8,3,4,0
2769,18,6,9,6,3,1
2770,10,5,8,4,4,1
2771,5,5,11,2,4,0
2772,15,7,11,7,4,0
2773,15,6,11,1,4,1
2774,15,6,8,7,4,0
2775,15,6,11,7,4,0
2776,15,6,11,7,4,1
2777,18,6,7,6,3,1
2778,19,5,8,4,4,0
2779,18,5,11,0,4,0
2780,15,6,11,7,4,0
2781,9,6,8,7,4,1
2782,19,5,9,5,4,0
2783,18,6,3,6,4,1
2784,15,6,11,7,4,0
2785,15,6,8,7,4,0
2786,15,7,11,3,4,0
2787,18,5,8,7,4,1
2788,19,7,11,7,4,0
2789,9,6,7,6,3,1
2790,18,6,3,6,3,1
2791,18,6,11,7,4,1
2792,19,5,8,2,2,0
2793,18,5,9,3,4,1
2794,9,5,8,4,4,1
2795,18,7,11,7,4,0
2796,15,1,11,7,4,0
2797,25,7,8,7,4,0
2798,18,7,8,7,4,1
2799,27,7,8,7,2,0
2800,19,5,11,7,4,0
2801,20,7,11,3,4,1
2802,15,7,8,7,4,0
2803,15,7,11,2,4,0
2804,9,4,9,6,3,1
2805,1,7,11,7,4,0
2806,19,7,9,6,4,1
2807,10,6,11,7,4,0
2808,18,5,11,3,4,0
2809,19,6,11,3,4,0
2810,18,5,8,1,4,1
2811,5,5,8,7,4,0
2812,18,7,8,7,4,0
2813,27,5,2,6,3,0
2814,10,5,7,6,3,0
2815,5,5,8,7,4,0
2816,19,5,11,3,4,1
2817,18,6,8,4,2,1
2818,18,5,8,7,4,0
2819,15,5,11,3,4,0
2820,9,6,11,7,4,0
2821,18,6,11,6,4,1
2822,15,6,8,7,4,0
2823,19,5,11,2,4,0
2824,9,6,6,6,3,1
2825,27,6,11,3,4,1
2826,18,5,8,5,4,0
2827,19,5,2,6,4,1
2828,27,5,7,6,4,0
2829,18,6,11,2,4,1
2830,18,6,11,3,4,1
2831,15,6,11,7,4,0
2832,15,6,8,7,4,0
2833,15,6,8,7,4,0
2834,19,5,11,5,4,0
2835,14,6,8,7,4,0
2836,15,6,11,7,4,0
2837,18,7,8,7,4,0
2838,9,6,11,5,2,1
2839,18,6,11,2,4,1
2840,18,7,8,7,4,1
2841,19,7,8,7,4,0
2842,9,7,8,7,4,0
2843,19,7,8,6,4,1
2844,19,5,6,6,0,0
2845,18,7,11,7,4,0
2846,19,6,8,6,3,0
2847,0,5,8,7,4,0
2848,18,5,8,7,2,1
2849,9,5,7,6,4,0
2850,19,7,11,5,4,1
2851,5,7,8,7,4,0
2852,19,5,8,2,2,1
2853,15,5,11,5,4,0
2854,19,5,8,6,4,1
2855,15,1,11,7,4,0
2856,18,5,11,4,4,1
